site,date,hi_pass,lo_pass,Myyu,Myca,Myci,Myvo,Mylu,Pahe,Anpa,Epfu,Lano,Coto,Myth,Tabr,Laci,Euma,year,area
CP4-083,8/7/2024,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024,CP4
CP4-083,8/8/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-083,8/10/2024,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-083,8/11/2024,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-084,6/11/2024,67,16,0,1,0,0,0,0,0,1,5,0,0,0,0,0,2024,CP4
CP4-084,6/12/2024,52,15,0,0,0,4,0,0,0,1,10,0,0,0,1,0,2024,CP4
CP4-084,6/13/2024,18,27,0,0,0,2,0,0,0,0,12,0,0,0,1,0,2024,CP4
CP4-084,6/14/2024,63,20,0,0,0,6,2,0,0,0,14,0,0,0,0,0,2024,CP4
CP4-084,6/15/2024,68,41,0,0,0,3,1,0,0,1,16,0,1,0,0,0,2024,CP4
CP4-084,6/16/2024,77,22,0,0,0,1,0,0,0,0,7,0,0,2,0,0,2024,CP4
CP4-084,6/17/2024,63,29,0,0,0,3,0,0,0,2,13,0,0,0,1,0,2024,CP4
CP4-084,6/18/2024,43,44,0,0,0,4,0,0,0,0,16,0,0,0,4,0,2024,CP4
CP4-087,6/30/2024,32,66,0,0,0,3,0,0,0,0,33,0,0,6,0,0,2024,CP4
CP4-087,7/1/2024,27,72,0,0,0,3,0,0,0,4,35,0,0,3,2,0,2024,CP4
CP4-087,7/2/2024,113,87,0,0,0,3,0,0,0,0,50,0,0,4,1,0,2024,CP4
CP4-087,7/3/2024,60,56,0,0,0,2,0,0,0,2,17,0,0,1,1,0,2024,CP4
CP4-087,7/4/2024,35,38,0,0,0,2,0,0,0,0,15,0,0,0,1,0,2024,CP4
CP4-087,7/5/2024,107,123,0,0,0,4,1,0,0,1,70,0,2,2,2,0,2024,CP4
CP4-087,7/6/2024,55,94,0,0,0,2,0,0,0,1,46,0,1,3,2,0,2024,CP4
CP4-087,7/7/2024,15,13,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2024,CP4
CP4-087,7/8/2024,33,56,0,0,0,2,0,0,0,1,23,0,1,1,1,0,2024,CP4
CP4-087,7/9/2024,15,26,0,0,0,2,0,0,0,1,15,0,0,3,0,0,2024,CP4
CP4-087,7/10/2024,40,84,0,0,0,2,0,0,0,2,55,0,0,2,1,0,2024,CP4
CP4-087,7/11/2024,47,95,0,0,0,1,0,0,0,3,47,0,0,3,0,0,2024,CP4
CP4-087,7/12/2024,59,220,0,0,1,0,1,0,0,13,108,0,0,4,0,0,2024,CP4
CP4-087,7/13/2024,63,72,0,0,0,1,0,0,0,1,49,0,1,1,0,0,2024,CP4
CP4-087,7/14/2024,31,118,0,0,0,1,0,0,0,1,67,0,1,8,2,0,2024,CP4
CP4-087,7/15/2024,26,52,0,0,0,0,0,0,0,0,29,0,1,1,1,0,2024,CP4
CP4-087,7/16/2024,15,34,0,0,1,0,0,0,0,0,24,0,0,2,0,0,2024,CP4
CP4-087,7/17/2024,39,61,0,0,0,3,0,0,0,0,37,0,0,3,0,0,2024,CP4
CP4-087,7/18/2024,30,93,0,0,1,2,0,0,0,2,62,0,0,4,0,0,2024,CP4
CP4-087,7/19/2024,22,16,0,0,0,0,1,0,0,0,4,0,1,2,1,0,2024,CP4
CP4-087,7/20/2024,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,CP4
CP4-087,7/21/2024,17,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2024,CP4
CP4-087,7/22/2024,27,97,0,0,0,0,0,0,0,13,31,0,0,2,0,0,2024,CP4
CP4-095,7/24/2024,20,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-095,7/25/2024,22,18,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2024,CP4
CP4-095,7/26/2024,7,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,CP4
CP4-095,7/27/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-095,7/28/2024,14,9,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2024,CP4
CP4-095,7/29/2024,20,25,0,0,0,1,0,0,0,0,10,0,0,1,0,0,2024,CP4
CP4-095,7/30/2024,31,118,0,0,0,1,0,0,0,0,88,0,0,0,0,0,2024,CP4
CP4-095,7/31/2024,25,16,0,0,0,1,0,0,0,0,8,0,0,0,0,0,2024,CP4
CP4-095,8/1/2024,20,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP4
CP4-095,8/2/2024,25,20,0,0,0,0,0,0,0,0,3,0,0,2,1,0,2024,CP4
CP4-095,8/3/2024,19,34,0,0,0,0,0,0,0,0,18,0,0,2,1,0,2024,CP4
CP4-095,8/4/2024,10,6,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2024,CP4
CP4-095,8/5/2024,20,27,0,0,0,0,0,0,0,0,15,0,0,2,0,0,2024,CP4
CP4-095,8/6/2024,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,CP4
CP4-095,8/7/2024,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-095,8/8/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP4
CP4-095,8/10/2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP4
CP4-095,8/11/2024,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP4
SMU14443,11/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,SMU
SMU14443,5/22/2024,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024,SMU
SMU14443,5/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14443,5/24/2024,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14443,5/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14443,5/26/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,SMU
SMU14443,5/27/2024,9,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024,SMU
SMU14443,5/28/2024,10,4,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2024,SMU
SMU14443,5/29/2024,16,8,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2024,SMU
SMU14443,5/30/2024,14,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2024,SMU
SMU14443,5/31/2024,20,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2024,SMU
SMU14443,6/1/2024,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2024,SMU
SMU14443,6/2/2024,10,8,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2024,SMU
SMU14443,6/3/2024,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SMU
SMU14443,6/4/2024,28,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024,SMU
SMU14443,6/5/2024,21,12,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2024,SMU
SMU14443,6/6/2024,14,17,0,0,0,1,0,0,0,0,6,0,0,0,1,0,2024,SMU
SMU14443,6/7/2024,6,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,SMU
SMU14443,6/8/2024,4,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2024,SMU
SMU14443,6/9/2024,9,21,0,0,0,0,1,0,0,0,10,0,0,1,3,0,2024,SMU
CP4-116,6/10/2024,17,31,0,0,0,1,0,0,0,1,7,0,0,2,1,0,2024,CP4
CP4-116,6/11/2024,25,23,0,0,0,0,0,0,0,2,9,0,0,2,1,0,2024,CP4
CP4-116,6/12/2024,22,95,0,0,0,0,0,0,0,0,47,0,0,6,3,0,2024,CP4
CP4-116,6/13/2024,10,51,0,0,0,1,0,0,0,5,5,0,0,0,11,0,2024,CP4
CP4-116,6/14/2024,29,62,0,0,0,0,0,0,0,0,19,0,1,3,4,0,2024,CP4
CP4-116,6/15/2024,37,68,0,0,0,1,0,0,0,1,17,0,0,3,3,0,2024,CP4
CP4-116,6/16/2024,64,63,0,0,0,1,0,0,0,0,23,0,0,0,3,0,2024,CP4
CP4-116,6/17/2024,22,61,0,0,0,0,0,0,0,0,22,0,0,8,3,0,2024,CP4
CP4-116,6/18/2024,21,112,0,0,0,0,0,0,0,2,20,0,0,1,33,0,2024,CP4
CP4-116,6/19/2024,30,62,0,0,0,1,0,0,0,0,31,0,0,1,6,0,2024,CP4
CP4-116,6/20/2024,21,120,0,0,0,0,0,0,0,1,59,0,0,13,1,0,2024,CP4
CP4-116,6/21/2024,34,60,0,0,0,3,0,0,0,0,30,0,0,1,3,0,2024,CP4
CP4-116,6/22/2024,63,202,0,0,0,1,0,0,0,3,88,0,1,16,4,0,2024,CP4
CP4-116,6/23/2024,18,239,0,0,0,0,0,0,0,3,92,0,0,16,21,0,2024,CP4
CP4-116,6/24/2024,12,124,0,0,0,1,0,0,0,3,47,0,0,12,5,0,2024,CP4
CP4-116,6/25/2024,17,253,0,0,0,0,0,0,0,6,87,0,0,21,3,0,2024,CP4
CP4-116,6/26/2024,20,170,0,0,0,1,0,0,0,1,77,0,2,8,4,0,2024,CP4
CP4-116,6/27/2024,8,57,0,0,0,0,0,0,0,1,32,0,0,2,0,0,2024,CP4
CP4-116,6/28/2024,15,71,0,0,0,0,0,0,0,1,31,0,2,3,0,0,2024,CP4
CP4-116,6/29/2024,9,41,0,0,0,0,0,0,0,0,21,0,0,3,0,0,2024,CP4
MU2-038,7/22/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-038,7/23/2024,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,MU2
SF-43,7/24/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,7/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,7/26/2024,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-43,7/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,7/28/2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,7/29/2024,4,8,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2024,SF-
SF-43,7/30/2024,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,SF-
SF-43,7/31/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,8/1/2024,8,10,0,0,0,1,0,0,0,0,3,0,0,1,0,0,2024,SF-
SF-43,8/2/2024,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,8/3/2024,9,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,SF-
SF-43,8/4/2024,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-43,8/5/2024,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,8/6/2024,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-43,8/7/2024,4,13,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2024,SF-
SF-43,8/8/2024,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,SF-
SF-43,8/9/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,8/10/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,8/11/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-43,8/12/2024,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-61,6/18/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/19/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,SF-
SF-61,6/20/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/21/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/22/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/23/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/24/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/26/2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-61,6/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-61,6/29/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,7/24/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,7/25/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,7/26/2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,7/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,7/28/2024,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,SF-
SF-102,7/29/2024,6,7,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2024,SF-
SF-102,7/30/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,7/31/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,8/1/2024,9,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,SF-
SF-102,8/2/2024,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,SF-
SF-102,8/3/2024,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-102,8/4/2024,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,SF-
SF-102,8/5/2024,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-102,8/6/2024,10,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2024,SF-
SF-102,8/7/2024,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,SF-
SF-102,8/8/2024,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,8/9/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,8/11/2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-102,8/12/2024,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,7/24/2024,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,7/25/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,7/26/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,7/28/2024,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,7/29/2024,15,28,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2024,SF-
SF-151,7/30/2024,4,18,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2024,SF-
SF-151,7/31/2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,8/1/2024,6,21,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2024,SF-
SF-151,8/2/2024,12,11,0,0,0,0,0,0,0,0,1,0,0,2,3,0,2024,SF-
SF-151,8/3/2024,7,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,SF-
SF-151,8/4/2024,4,92,0,0,0,0,0,0,0,0,16,0,0,23,1,0,2024,SF-
SF-151,8/5/2024,7,36,0,0,0,0,0,0,0,0,9,0,0,8,0,0,2024,SF-
SF-151,8/6/2024,6,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,SF-
SF-151,8/7/2024,5,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,SF-
SF-151,8/8/2024,12,19,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2024,SF-
SF-151,8/9/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,8/10/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,SF-
SF-151,8/11/2024,1,13,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2024,SF-
SF-151,8/12/2024,5,9,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,SF-
CP1-008,7/3/2024,1,8,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,CP1
CP1-008,7/4/2024,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/5/2024,0,36,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2024,CP1
CP1-008,7/6/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/7/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/8/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/9/2024,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/10/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/11/2024,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/12/2024,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/13/2024,3,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-008,7/14/2024,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/15/2024,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/16/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP1-008,7/17/2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/18/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/19/2024,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/20/2024,11,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/21/2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/1/2024,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/2/2024,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/3/2024,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/4/2024,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/5/2024,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/6/2024,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-007,7/7/2024,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-007,7/8/2024,21,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-007,7/9/2024,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/10/2024,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-007,7/11/2024,22,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-007,7/12/2024,31,26,0,0,0,0,2,0,0,0,17,0,0,1,0,0,2024,CP1
CP1-007,7/13/2024,32,12,0,0,0,0,3,0,0,0,5,0,0,0,0,0,2024,CP1
CP1-007,7/14/2024,9,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-007,7/15/2024,13,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-007,7/16/2024,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/3/2024,1,8,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,CP1
CP1-008,7/4/2024,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/5/2024,0,36,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2024,CP1
CP1-008,7/6/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/7/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/8/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/9/2024,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/10/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/11/2024,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/12/2024,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/13/2024,3,12,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,CP1
CP1-008,7/14/2024,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/15/2024,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/16/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,CP1
CP1-008,7/17/2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,CP1
CP1-008,7/18/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
CP1-008,7/19/2024,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/20/2024,11,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,CP1
CP1-008,7/21/2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,CP1
ET1-001,8/7/2024,28,9,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2024,ET1
ET1-001,8/8/2024,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/9/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/10/2024,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/11/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/12/2024,7,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-001,8/13/2024,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/15/2024,20,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-001,8/16/2024,39,58,0,0,0,2,0,0,0,1,43,0,0,1,0,0,2024,ET1
ET1-001,8/17/2024,22,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,ET1
ET1-001,8/18/2024,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-001,8/19/2024,24,18,0,0,0,1,0,0,0,0,11,0,0,0,0,0,2024,ET1
ET1-001,8/20/2024,28,12,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2024,ET1
ET1-001,8/21/2024,16,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-001,8/22/2024,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,ET1
ET1-001,8/23/2024,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/24/2024,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-001,8/25/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-006,6/26/2024,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-006,6/27/2024,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-006,6/28/2024,8,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,ET1
ET1-006,6/29/2024,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-006,6/30/2024,5,9,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2024,ET1
ET1-006,7/1/2024,1,8,0,0,0,0,0,0,0,1,3,0,0,0,1,0,2024,ET1
ET1-006,7/2/2024,9,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,ET1
ET1-006,7/3/2024,5,7,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2024,ET1
ET1-006,7/4/2024,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-006,7/5/2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-006,7/6/2024,15,22,0,0,0,0,0,0,0,2,11,0,0,0,0,0,2024,ET1
ET1-006,7/7/2024,9,9,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2024,ET1
ET1-006,7/8/2024,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,ET1
ET1-006,7/9/2024,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,ET1
ET1-006,7/10/2024,4,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2024,ET1
ET1-006,7/11/2024,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,ET1
ET1-006,7/12/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-006,7/13/2024,9,12,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2024,ET1
ET1-006,7/14/2024,14,16,0,0,0,0,0,0,0,1,3,0,0,1,2,0,2024,ET1
ET1-008,6/26/2024,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-008,6/27/2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-008,6/28/2024,13,16,0,0,0,0,3,0,0,0,6,0,0,1,2,0,2024,ET1
ET1-008,6/29/2024,14,15,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2024,ET1
ET1-008,6/30/2024,23,36,0,0,0,0,1,0,0,0,13,0,2,1,0,0,2024,ET1
ET1-008,7/1/2024,12,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,ET1
ET1-008,7/2/2024,17,13,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2024,ET1
ET1-008,7/3/2024,18,18,0,0,0,0,1,0,0,1,3,0,0,3,1,0,2024,ET1
ET1-008,7/4/2024,82,91,0,0,0,0,8,0,0,1,29,0,1,3,2,0,2024,ET1
ET1-008,7/5/2024,83,90,0,0,0,0,13,0,0,0,41,0,0,1,0,0,2024,ET1
ET1-008,7/6/2024,42,22,0,0,0,0,3,0,0,0,9,0,0,0,2,0,2024,ET1
ET1-008,7/7/2024,10,10,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2024,ET1
